sample_id,initial_atoms,decay_constant,time,remaining_atoms,decayed_atoms,probability_of_decay,half_life,noise_level,experiment_group
672,864,0.45748615654835323,10.055527,11.4103,852.5897,0.989951,1.515122,2.2416,A
672,864,0.45748615654835323,11.000163,2.4985,861.5015,0.993477,1.515122,1.3268,A
672,864,0.45748615654835323,11.862314,6.2373,857.7627,0.995603,1.515122,2.8292,A
672,864,0.45748615654835323,12.477589,7.8122,856.1878,0.996682,1.515122,1.8322,A
672,864,0.45748615654835323,12.924712,4.6885,859.3115,0.997296,1.515122,1.8594,A
672,864,0.45748615654835323,,1.7552,862.2448,0.998087,1.515122,1.2456,A
672,864,,14.407,1.0074,862.9926,0.998627,1.515122,0.7985,A
672,864,0.45748615654835323,15.49249,0.7017,863.2983,0.999165,1.515122,1.2705,A
672,864,0.45748615654835323,18.361934,0.0,864.0,0.999775,1.515122,0.6467,A
672,864,,18.394282,0.0827,863.9173,0.999779,1.515122,0.5949,A
672,864,0.45748615654835323,18.663663,0.0,864.0,0.999804,1.515122,0.5825,A
672,864,0.45748615654835323,19.977582,0.0,864.0,0.999893,1.515122,0.3274,A
673,2146,0.39768022735222214,0.549329,1779.7377,366.2623,0.196242,1.742976,60.8878,E
673,2146,0.39768022735222214,5.395556,248.8227,1897.1773,0.883015,1.742976,11.4161,E
673,2146,0.39768022735222214,7.107666,131.7793,2014.2207,0.940785,1.742976,6.8017,E
673,2146,0.39768022735222214,7.544008,119.1036,2026.8964,0.950218,1.742976,11.5669,E
673,2146,0.39768022735222214,7.796826,98.0748,2047.9252,0.95498,1.742976,12.066,E
673,2146,0.39768022735222214,7.837466,112.2224,2033.7776,0.955702,1.742976,7.8683,E
673,2146,0.39768022735222214,8.188703,76.8322,2069.1678,0.961476,1.742976,9.435,E
673,2146,0.39768022735222214,8.977411,53.1854,2092.8146,0.971848,1.742976,8.9219,E
673,2146,0.39768022735222214,9.645508,41.1872,2104.8128,0.978417,1.742976,6.5564,E
673,2146,0.39768022735222214,10.444521,47.1896,2098.8104,0.984292,1.742976,6.046,E
673,2146,0.39768022735222214,10.488217,35.9101,2110.0899,0.984563,1.742976,3.3107,E
673,2146,0.39768022735222214,12.00329,25.7334,2120.2666,0.991549,1.742976,6.3628,E
673,2146,0.39768022735222214,12.437935,17.6335,2128.3665,0.99289,1.742976,3.4321,E
673,2146,0.39768022735222214,12.780044,13.0772,2132.9228,0.993795,1.742976,2.5735,E
673,2146,0.39768022735222214,12.886647,13.2926,2132.7074,0.994052,1.742976,3.5012,E
673,2146,0.39768022735222214,13.437372,7.6585,2138.3415,0.995222,1.742976,2.6176,E
673,2146,0.39768022735222214,13.701291,14.8716,2131.1284,0.995698,1.742976,2.7088,E
673,2146,0.39768022735222214,16.254454,3.1539,2142.8461,0.998442,1.742976,1.9437,E
673,2146,0.39768022735222214,17.253872,1.236,2144.764,0.998953,1.742976,1.167,E
673,2146,0.39768022735222214,17.307616,0.0,2146.0,0.998975,1.742976,1.7302,E
673,2146,0.39768022735222214,17.328627,4.5573,2141.4427,0.998983,1.742976,1.3762,E
673,2146,0.39768022735222214,17.743177,2.6839,2143.3161,0.999138,1.742976,0.7945,E
673,2146,,19.06431,1.8238,2144.1762,0.99949,1.742976,1.4507,E
673,2146,0.39768022735222214,19.167077,0.0,2146.0,0.999511,1.742976,1.0016,E
674,1418,0.16920295125653004,0.167452,,,0.027936,4.096543,18.6197,D
674,1418,0.16920295125653004,1.472579,1155.8147,262.1853,0.220548,4.096543,47.7474,D
674,1418,0.16920295125653004,1.803013,1018.2927,399.7073,0.262932,4.096543,35.819,D
674,1418,0.16920295125653004,2.411826,923.5897,494.4103,0.33508,4.096543,32.9842,D
674,1418,0.16920295125653004,5.248452,561.4887,856.5113,0.588544,4.096543,21.1753,D
674,1418,0.16920295125653004,5.320553,,,0.593533,4.096543,31.1746,D
674,1418,,5.774017,560.0537,857.9463,0.623554,4.096543,16.6391,D
674,1418,0.16920295125653004,5.809829,543.4233,874.5767,0.625828,4.096543,28.5182,D
674,1418,0.16920295125653004,7.257659,444.4328,973.5672,0.707127,4.096543,17.5827,D
674,1418,0.16920295125653004,7.293049,451.6516,966.3484,0.708876,4.096543,24.539,D
674,1418,0.16920295125653004,7.767039,413.3393,1004.6607,0.731312,4.096543,23.5479,D
674,1418,0.16920295125653004,8.054039,389.1958,1028.8042,0.744048,4.096543,15.5324,D
674,1418,0.16920295125653004,10.167767,253.6987,1164.3013,0.821008,4.096543,22.8497,D
674,1418,0.16920295125653004,12.654171,168.9024,1249.0976,0.882477,4.096543,13.0081,D
674,1418,0.16920295125653004,12.82548,148.5972,1269.4028,0.885835,4.096543,9.641,D
674,1418,0.16920295125653004,14.057881,139.3675,1278.6325,0.907323,4.096543,13.456,D
674,1418,0.16920295125653004,,121.4926,1296.5074,0.916619,4.096543,13.6013,D
674,1418,0.16920295125653004,14.692926,149.53,1268.47,0.916765,4.096543,15.7603,D
674,1418,0.16920295125653004,15.253726,105.2277,1312.7723,0.9243,4.096543,5.9395,D
674,1418,0.16920295125653004,15.564892,91.0372,1326.9628,0.928182,4.096543,10.4945,D
674,1418,0.16920295125653004,19.659231,40.6803,1377.3197,0.964078,4.096543,7.0684,D
675,3297,0.3403804268865726,0.940698,2424.4654,872.5346,0.273993,2.03639,35.5303,E
675,3297,0.3403804268865726,1.479092,2040.8646,1256.1354,0.395561,2.03639,55.7531,E
675,3297,0.3403804268865726,1.545511,1929.1448,1367.8552,0.409072,2.03639,31.1929,E
675,3297,0.3403804268865726,2.304746,1437.888,1859.112,0.543648,2.03639,55.8336,E
675,3297,0.3403804268865726,2.41152,1453.6743,1843.3257,0.559936,2.03639,30.2859,E
675,3297,0.3403804268865726,3.432049,982.6271,2314.3729,0.689075,2.03639,40.0131,E
675,3297,0.3403804268865726,4.206443,720.1223,2576.8777,0.761119,2.03639,37.6462,E
675,3297,0.3403804268865726,4.211139,778.1866,2518.8134,0.761501,2.03639,17.4598,E
675,3297,0.3403804268865726,4.325981,730.8699,2566.1301,0.770644,2.03639,15.6202,E
675,3297,0.3403804268865726,6.283545,409.5071,2887.4929,0.882203,2.03639,21.6455,E
675,3297,0.3403804268865726,6.868149,295.7188,3001.2812,0.903459,2.03639,19.9835,E
675,3297,0.3403804268865726,6.971469,274.92,3022.08,0.906795,2.03639,19.6818,E
675,3297,0.3403804268865726,10.195032,97.2738,3199.7262,0.968889,2.03639,9.684,E
675,3297,0.3403804268865726,10.522993,99.8324,3197.1676,0.972175,2.03639,13.7417,E
675,3297,0.3403804268865726,10.793326,78.9454,3218.0546,0.974621,2.03639,10.9046,E
675,3297,0.3403804268865726,14.098713,29.6154,3267.3846,0.991761,2.03639,2.9927,E
675,3297,0.3403804268865726,14.658934,26.3085,3270.6915,0.993192,2.03639,6.0881,E
675,3297,0.3403804268865726,15.848913,15.9191,3281.0809,0.995459,2.03639,3.0006,E
675,3297,0.3403804268865726,15.948276,11.5728,3285.4272,0.99561,2.03639,4.6528,E
675,3297,0.3403804268865726,16.056037,,,0.995768,2.03639,2.0888,E
675,3297,0.3403804268865726,16.089858,2.4538,3294.5462,0.995817,2.03639,4.7042,E
675,3297,0.3403804268865726,16.897299,10.1028,3286.8972,0.996822,2.03639,3.3754,E
675,3297,0.3403804268865726,18.481296,9.6443,3287.3557,0.998146,2.03639,3.0178,E
675,3297,0.3403804268865726,19.578944,2.9276,3294.0724,0.998724,2.03639,2.039,E
676,2031,0.3180878276850305,2.224495,995.8036,1035.1964,0.507167,2.179106,31.9118,D
676,2031,0.3180878276850305,2.31046,988.1912,1042.8088,0.520461,2.179106,17.6596,D
676,2031,0.3180878276850305,3.102367,748.4443,1282.5557,0.627242,2.179106,17.7017,D
676,2031,0.3180878276850305,3.229851,737.3497,1293.6503,0.642055,2.179106,21.4363,D
676,2031,0.3180878276850305,3.509854,690.504,1340.496,0.672557,2.179106,37.3739,D
676,2031,0.3180878276850305,4.038598,539.6969,1491.3031,0.723247,2.179106,22.9467,D
676,2031,0.3180878276850305,4.074508,550.3395,1480.6605,0.72639,2.179106,21.2259,D
676,2031,0.3180878276850305,5.680648,299.3265,1731.6735,0.835845,2.179106,23.2359,D
676,2031,0.3180878276850305,5.752645,301.9819,1729.0181,0.839562,2.179106,21.5477,D
676,2031,0.3180878276850305,,,,0.842921,2.179106,20.7898,D
676,2031,0.3180878276850305,5.903902,317.3286,1713.6714,0.847098,2.179106,19.4848,D
676,2031,0.3180878276850305,6.732315,228.138,1802.862,0.882518,2.179106,9.731,D
676,2031,0.3180878276850305,6.966878,223.1779,1807.8221,0.890964,2.179106,13.2529,D
676,2031,0.3180878276850305,7.157643,202.6405,1828.3595,0.897384,2.179106,20.2281,D
676,2031,0.3180878276850305,8.311057,139.18,1891.82,0.928898,2.179106,17.5408,D
676,2031,0.3180878276850305,10.662098,74.156,1956.844,0.966341,2.179106,7.7114,D
676,2031,0.3180878276850305,10.670345,75.2079,1955.7921,0.966429,2.179106,4.1373,D
676,2031,0.3180878276850305,10.753548,53.1523,1977.8477,0.967306,2.179106,8.1432,D
676,2031,0.3180878276850305,11.011609,64.2247,1966.7753,0.969883,2.179106,5.6872,D
676,2031,0.3180878276850305,12.107593,52.1774,1978.8226,0.978747,2.179106,4.5206,D
676,2031,0.3180878276850305,12.616746,41.2931,1989.7069,0.981925,2.179106,4.7489,D
676,2031,0.3180878276850305,14.002375,25.4265,2005.5735,0.988368,2.179106,3.0263,D
676,2031,0.3180878276850305,15.155973,12.3681,2018.6319,0.991941,2.179106,2.2084,D
676,2031,0.3180878276850305,15.335612,20.061,2010.939,0.992388,2.179106,3.7144,D
676,2031,0.3180878276850305,15.846111,17.7274,2013.2726,0.993529,2.179106,2.7644,D
676,2031,0.3180878276850305,15.871204,14.83,2016.17,0.993581,2.179106,2.7304,D
676,2031,0.3180878276850305,15.898688,15.338,2015.662,0.993637,2.179106,2.594,D
676,2031,0.3180878276850305,17.042633,12.1103,2018.8897,0.995578,2.179106,2.9869,D
676,2031,0.3180878276850305,17.869518,9.1176,2021.8824,0.9966,2.179106,3.2405,D
676,2031,0.3180878276850305,18.547556,7.7636,2023.2364,0.99726,2.179106,2.7292,D
676,2031,0.3180878276850305,18.609451,0.0,2031.0,0.997313,2.179106,3.4477,D
677,3845,0.23053456131754224,0.059097,3909.9898,0.0,0.013532,3.006695,46.9392,C
677,3845,0.23053456131754224,0.271295,3570.6417,274.3583,0.060627,3.006695,54.2159,C
677,3845,0.23053456131754224,1.891706,2499.3139,1345.6861,0.353449,3.006695,39.0117,C
677,3845,0.23053456131754224,2.288211,2303.1872,1541.8128,0.409929,3.006695,54.0968,C
677,3845,0.23053456131754224,2.780992,2075.6839,1769.3161,0.473295,3.006695,38.7315,C
677,3845,0.23053456131754224,3.871111,1575.4096,2269.5904,0.590339,3.006695,33.5879,C
677,3845,0.23053456131754224,5.36558,1124.6544,2720.3456,0.709732,3.006695,25.7765,C
677,3845,0.23053456131754224,5.829888,934.5564,2910.4436,0.739197,3.006695,41.2152,C
677,3845,0.23053456131754224,6.094532,947.2519,2897.7481,0.754633,3.006695,35.1978,C
677,3845,0.23053456131754224,,929.5558,2915.4442,0.764068,3.006695,36.7743,C
677,3845,0.23053456131754224,6.286156,881.0178,2963.9822,0.765236,3.006695,26.8557,C
677,3845,0.23053456131754224,6.650999,884.4446,2960.5554,0.784175,3.006695,38.5863,C
677,3845,0.23053456131754224,6.683269,802.5798,3042.4202,0.785774,3.006695,26.3001,C
677,3845,0.23053456131754224,7.561939,677.2176,3167.7824,0.825056,3.006695,17.5454,C
677,3845,0.23053456131754224,7.597333,671.8084,3173.1916,0.826477,3.006695,26.1055,C
677,3845,0.23053456131754224,8.886965,477.2271,3367.7729,0.871104,3.006695,21.0357,C
677,3845,0.23053456131754224,9.527093,425.6879,3419.3121,0.888789,3.006695,12.2364,C
677,3845,0.23053456131754224,9.693076,412.8655,3432.1345,0.892964,3.006695,23.5869,C
677,3845,0.23053456131754224,9.922211,392.8941,3452.1059,0.898471,3.006695,25.9224,C
677,3845,0.23053456131754224,10.522204,315.5657,3529.4343,0.911587,3.006695,15.7856,C
677,3845,0.23053456131754224,10.694764,334.6776,3510.3224,0.915035,3.006695,22.7598,C
677,3845,0.23053456131754224,14.405429,151.6239,3693.3761,0.963881,3.006695,12.7963,C
677,3845,0.23053456131754224,14.646576,139.1657,3705.8343,0.965835,3.006695,8.8597,C
677,3845,0.23053456131754224,14.816685,133.4988,3711.5012,0.967149,3.006695,9.4854,C
677,3845,0.23053456131754224,15.309575,97.6826,3747.3174,0.970677,3.006695,15.3553,C
677,3845,0.23053456131754224,16.72348,85.8061,3759.1939,0.978834,3.006695,6.4574,C
677,3845,0.23053456131754224,16.837942,70.515,3774.485,0.979385,3.006695,5.8041,C
677,3845,0.23053456131754224,18.394539,54.5808,3790.4192,0.985601,3.006695,4.2834,C
677,3845,0.23053456131754224,18.646648,40.9959,3804.0041,0.986414,3.006695,9.9423,C
678,2406,0.21513023564216033,0.554022,2210.8105,195.1895,0.112358,3.221989,47.7205,D
678,2406,0.21513023564216033,2.454579,1461.5094,944.4906,0.410249,3.221989,39.9199,D
678,2406,0.21513023564216033,3.652188,1195.0798,1210.9202,0.544198,3.221989,44.0056,D
678,2406,0.21513023564216033,3.950948,1054.9469,1351.0531,0.572572,3.221989,31.5604,D
678,2406,0.21513023564216033,4.383592,881.9844,1524.0156,0.610559,3.221989,29.9519,D
678,2406,0.21513023564216033,4.876997,863.7477,1542.2523,0.649779,3.221989,32.8072,D
678,2406,0.21513023564216033,5.146498,782.9138,1623.0862,0.669506,3.221989,16.5895,D
678,2406,0.21513023564216033,5.596822,759.8912,1646.1088,0.700022,3.221989,29.0721,D
678,2406,,5.844148,679.1716,1726.8284,0.715566,3.221989,18.9375,D
678,2406,0.21513023564216033,5.91233,653.156,1752.844,0.719707,3.221989,16.0151,D
678,2406,0.21513023564216033,6.326549,627.9397,1778.0603,0.743604,3.221989,32.6713,D
678,2406,0.21513023564216033,8.01605,423.8438,1982.1562,0.821737,3.221989,18.2624,D
678,2406,0.21513023564216033,8.598034,386.7012,2019.2988,0.842715,3.221989,19.508,D
678,2406,0.21513023564216033,9.355669,326.5082,2079.4918,0.866371,3.221989,14.2273,D
678,2406,0.21513023564216033,9.888143,289.9668,2116.0332,0.880834,3.221989,8.9896,D
678,2406,0.21513023564216033,10.794969,241.3143,2164.6857,0.901955,3.221989,14.4741,D
678,2406,0.21513023564216033,12.632373,172.6247,2233.3753,0.933967,3.221989,15.759,D
678,2406,0.21513023564216033,12.743922,157.8772,2248.1228,0.935533,3.221989,15.6715,D
678,2406,0.21513023564216033,13.998558,116.5043,2289.4957,0.950783,3.221989,15.4746,D
678,2406,0.21513023564216033,15.014452,91.8427,2314.1573,0.960445,3.221989,13.0763,D
678,2406,,15.352489,83.5246,2322.4754,0.963219,3.221989,13.9445,D
678,2406,0.21513023564216033,16.044141,73.7296,2332.2704,0.968304,3.221989,9.3582,D
678,2406,0.21513023564216033,17.199034,63.141,2342.859,0.975277,3.221989,4.2491,D
678,2406,0.21513023564216033,17.711245,66.5223,2339.4777,0.977857,3.221989,9.9515,D
678,2406,0.21513023564216033,17.810206,60.5101,2345.4899,0.978323,3.221989,10.4863,D
678,2406,0.21513023564216033,18.864801,43.4958,2362.5042,0.982723,3.221989,6.2163,D
679,3586,0.20460221364906678,1.287995,2797.6079,788.3921,0.231663,3.387779,74.0756,C
679,3586,0.20460221364906678,1.69848,2578.8863,1007.1137,0.293557,3.387779,63.9071,C
679,3586,0.20460221364906678,1.917325,2433.6922,1152.3078,0.324491,3.387779,33.7049,C
679,3586,0.20460221364906678,2.225232,2261.1051,1324.8949,0.365734,3.387779,34.0418,C
679,3586,0.20460221364906678,2.297531,2312.926,1273.074,0.375048,3.387779,36.3796,C
679,3586,0.20460221364906678,3.762074,1656.4701,1929.5299,0.536861,3.387779,54.3705,C
679,3586,0.20460221364906678,3.781039,1697.21,1888.79,0.538655,3.387779,46.6917,C
679,3586,0.20460221364906678,4.754003,1350.2847,2235.7153,0.621931,3.387779,24.8752,C
679,3586,0.20460221364906678,5.142332,1216.6115,2369.3885,0.650808,3.387779,33.9094,C
679,3586,,5.473125,1174.3416,2411.6584,0.673659,3.387779,50.4549,C
679,3586,0.20460221364906678,6.599273,1023.0684,2562.9316,0.740818,3.387779,37.567,C
679,3586,0.20460221364906678,6.90414,914.7433,2671.2567,0.756491,3.387779,42.3836,C
679,3586,0.20460221364906678,9.886359,471.6065,3114.3935,0.867712,3.387779,28.507,C
679,3586,0.20460221364906678,10.013288,477.159,3108.841,0.871103,3.387779,26.3381,C
679,3586,0.20460221364906678,10.477846,411.6523,3174.3477,0.88279,3.387779,27.2654,C
679,3586,0.20460221364906678,10.511592,434.3205,3151.6795,0.883597,3.387779,24.3653,C
679,3586,0.20460221364906678,10.764281,437.6562,3148.3438,0.889462,3.387779,21.2508,C
679,3586,0.20460221364906678,11.0955,357.8471,3228.1529,0.896705,3.387779,23.7861,C
679,3586,0.20460221364906678,11.105937,373.4543,3212.5457,0.896925,3.387779,14.0245,C
679,3586,0.20460221364906678,13.534065,230.6092,3355.3908,0.937282,3.387779,14.8522,C
679,3586,0.20460221364906678,13.611829,213.1818,3372.8182,0.938272,3.387779,21.5939,C
679,3586,0.20460221364906678,13.729334,207.9066,3378.0934,0.939738,3.387779,19.237,C
679,3586,0.20460221364906678,13.771069,,,0.94025,3.387779,20.8778,C
679,3586,0.20460221364906678,15.456119,140.3106,3445.6894,0.957674,3.387779,18.0789,C
679,3586,0.20460221364906678,15.714509,157.4277,3428.5723,0.959854,3.387779,13.0444,C
679,3586,0.20460221364906678,17.266725,103.6248,3482.3752,0.970777,3.387779,7.1266,C
679,3586,0.20460221364906678,18.261525,84.0688,3501.9312,0.976159,3.387779,11.4751,C
679,3586,0.20460221364906678,18.730283,73.4996,3512.5004,0.978339,3.387779,4.4713,C
679,3586,0.20460221364906678,18.922258,70.5144,3515.4856,0.979174,3.387779,5.0913,C
679,3586,0.20460221364906678,19.147059,68.1191,3517.8809,0.98011,3.387779,6.6391,C
680,2575,0.32772010252804107,0.102006,2523.9963,51.0037,0.032877,2.115058,44.2738,A
680,2575,0.32772010252804107,0.507882,2223.5195,351.4805,0.153329,2.115058,63.2586,A
680,2575,0.32772010252804107,1.293129,1717.4765,857.5235,0.345435,2.115058,46.9513,A
680,2575,0.32772010252804107,1.321318,1718.9744,856.0256,0.351454,2.115058,38.1971,A
680,2575,0.32772010252804107,1.95287,1390.0109,1184.9891,0.472705,2.115058,29.8562,A
680,2575,0.32772010252804107,1.987155,,,0.478596,2.115058,28.5725,A
680,2575,0.32772010252804107,3.122013,884.5997,1690.4003,0.640538,2.115058,37.9818,A
680,2575,,3.424749,854.1532,1720.8468,0.674489,2.115058,26.8867,A
680,2575,0.32772010252804107,4.544932,564.6085,2010.3915,0.774507,2.115058,17.9815,A
680,2575,0.32772010252804107,6.684217,263.3615,2311.6385,0.888145,2.115058,22.2787,A
680,2575,0.32772010252804107,6.886318,280.7485,2294.2515,0.895313,2.115058,12.5701,A
680,2575,0.32772010252804107,6.916679,263.0008,2311.9992,0.89635,2.115058,9.2213,A
680,2575,0.32772010252804107,8.485389,169.1502,2405.8498,0.938013,2.115058,13.2415,A
680,2575,0.32772010252804107,8.565591,161.3246,2413.6754,0.939621,2.115058,9.714,A
680,2575,0.32772010252804107,8.646889,151.5761,2423.4239,0.941209,2.115058,6.2121,A
680,2575,0.32772010252804107,10.153686,100.7903,2474.2097,0.96412,2.115058,9.627,A
680,2575,0.32772010252804107,10.377267,92.4083,2482.5917,0.966655,2.115058,12.9222,A
680,2575,0.32772010252804107,,62.9777,2512.0223,0.978423,2.115058,8.5283,A
680,2575,0.32772010252804107,12.080055,44.1218,2530.8782,0.980915,2.115058,3.6324,A
680,2575,0.32772010252804107,12.154187,46.9958,2528.0042,0.981374,2.115058,6.0859,A
680,2575,0.32772010252804107,12.524653,35.7435,2539.2565,0.983503,2.115058,4.8689,A
680,2575,0.32772010252804107,13.165719,32.1723,2542.8277,0.986629,2.115058,6.8678,A
680,2575,0.32772010252804107,14.285598,19.1453,2555.8547,0.990737,2.115058,4.6735,A
680,2575,0.32772010252804107,15.192718,14.9145,2560.0855,0.993119,2.115058,2.8318,A
680,2575,0.32772010252804107,15.78409,14.773,2560.227,0.994331,2.115058,3.6536,A
680,2575,0.32772010252804107,16.97006,17.1513,2557.8487,0.996157,2.115058,4.503,A
680,2575,0.32772010252804107,17.284347,9.8422,2565.1578,0.996533,2.115058,2.7214,A
680,2575,0.32772010252804107,19.439935,5.1556,2569.8444,0.998289,2.115058,2.8761,A
680,2575,0.32772010252804107,19.855147,1.126,2573.874,0.998507,2.115058,1.9126,A
681,1213,0.2490844714163013,0.448223,1149.3684,63.6316,0.105639,2.78278,37.7128,D
681,1213,0.2490844714163013,1.068102,924.5051,288.4949,0.233597,2.78278,30.4472,D
681,1213,0.2490844714163013,3.610375,516.5496,696.4504,0.593141,2.78278,30.9814,D
681,1213,0.2490844714163013,3.83953,471.2189,741.7811,0.615714,2.78278,17.2889,D
681,1213,0.2490844714163013,4.234965,406.2011,806.7989,0.65176,2.78278,26.4619,D
681,1213,0.2490844714163013,4.630328,,,0.68442,2.78278,11.8009,D
681,1213,0.2490844714163013,5.308445,342.2906,870.7094,0.733465,2.78278,23.6706,D
681,1213,0.2490844714163013,5.446206,289.0668,923.9332,0.742456,2.78278,25.1189,D
681,1213,0.2490844714163013,7.508058,181.3375,1031.6625,0.845898,2.78278,15.413,D
681,1213,0.2490844714163013,7.687395,165.1383,1047.8617,0.85263,2.78278,16.5249,D
681,1213,0.2490844714163013,9.620044,118.75,1094.25,0.908937,2.78278,15.6367,D
681,1213,0.2490844714163013,9.800282,116.1222,1096.8778,0.912935,2.78278,9.0248,D
681,1213,0.2490844714163013,11.119995,64.5048,1148.4952,0.937327,2.78278,4.6156,D
681,1213,0.2490844714163013,11.315175,61.9192,1151.0808,0.940301,2.78278,10.0636,D
681,1213,0.2490844714163013,11.350704,70.2562,1142.7438,0.940827,2.78278,4.349,D
681,1213,0.2490844714163013,11.73782,72.8801,1140.1199,0.946266,2.78278,8.6249,D
681,1213,0.2490844714163013,12.78216,39.2538,1173.7462,0.958574,2.78278,7.7797,D
681,1213,0.2490844714163013,13.334744,49.1143,1163.8857,0.963901,2.78278,7.1765,D
681,1213,0.2490844714163013,13.556369,47.7312,1165.2688,0.965839,2.78278,4.2866,D
681,1213,0.2490844714163013,13.967144,37.7497,1175.2503,0.969162,2.78278,3.527,D
681,1213,0.2490844714163013,16.128254,24.4567,1188.5433,0.981998,2.78278,6.5782,D
681,1213,0.2490844714163013,17.135444,16.7746,1196.2254,0.985993,2.78278,4.2935,D
681,1213,0.2490844714163013,17.138735,11.7323,1201.2677,0.986004,2.78278,3.3914,D
681,1213,0.2490844714163013,19.778723,6.9664,1206.0336,0.992749,2.78278,3.7717,D
682,1562,0.4243384009631399,0.364416,1362.6575,199.3425,0.143273,1.633477,26.1161,E
682,1562,0.4243384009631399,0.732252,1075.6113,486.3887,0.267083,1.633477,23.8564,E
682,1562,0.4243384009631399,1.046245,,,0.35851,1.633477,25.0448,E
682,1562,0.4243384009631399,3.31549,380.6237,1181.3763,0.755096,1.633477,25.3913,E
682,1562,0.4243384009631399,3.934315,279.513,1282.487,0.811655,1.633477,11.1575,E
682,1562,0.4243384009631399,4.494515,227.4424,1334.5576,0.851504,1.633477,9.4685,E
682,1562,0.4243384009631399,4.534765,212.3099,1349.6901,0.854018,1.633477,15.222,E
682,1562,0.4243384009631399,5.188485,178.3787,1383.6213,0.889382,1.633477,17.942,E
682,1562,0.4243384009631399,5.679101,147.4758,1414.5242,0.910172,1.633477,8.5773,E
682,1562,0.4243384009631399,8.023508,55.2388,1506.7612,0.966783,1.633477,4.367,E
682,1562,0.4243384009631399,9.539159,31.2197,1530.7803,0.98254,1.633477,5.1789,E
682,1562,0.4243384009631399,10.158965,17.2275,1544.7725,0.986578,1.633477,5.6418,E
682,1562,0.4243384009631399,11.405477,19.1186,1542.8814,0.992091,1.633477,3.9306,E
682,1562,0.4243384009631399,13.471046,5.6993,1556.3007,0.996708,1.633477,2.082,E
682,1562,0.4243384009631399,14.740615,1.1595,1560.8405,0.998079,1.633477,0.936,E
682,1562,0.4243384009631399,15.160626,3.2253,1558.7747,0.998393,1.633477,1.2685,E
682,1562,0.4243384009631399,15.703839,0.3602,1561.6398,0.998724,1.633477,2.0039,E
682,1562,0.4243384009631399,18.042599,0.5882,1561.4118,0.999527,1.633477,0.6214,E
682,1562,0.4243384009631399,18.679304,0.7849,1561.2151,0.999639,1.633477,0.8366,E
682,1562,0.4243384009631399,19.873666,0.6677,1561.3323,0.999782,1.633477,0.8204,E
683,2476,0.35132117726028284,1.92505,1305.5319,1170.4681,0.491511,1.972973,43.7081,C
683,2476,0.35132117726028284,3.984365,,,0.753352,1.972973,15.2522,C
683,2476,0.35132117726028284,4.802051,473.9319,2002.0681,0.814938,1.972973,12.194,C
683,2476,0.35132117726028284,6.810969,220.8698,2255.1302,0.90863,1.972973,16.8746,C
683,2476,0.35132117726028284,6.931828,197.9391,2278.0609,0.912428,1.972973,21.1842,C
683,2476,0.35132117726028284,6.958149,230.2087,2245.7913,0.913234,1.972973,9.8924,C
683,2476,0.35132117726028284,7.438814,175.3025,2300.6975,0.926716,1.972973,14.1307,C
683,2476,0.35132117726028284,8.419121,127.8036,2348.1964,0.948068,1.972973,14.8771,C
683,2476,0.35132117726028284,10.942293,51.3397,2424.6603,0.978598,1.972973,7.4884,C
683,2476,0.35132117726028284,11.74273,50.3793,2425.6207,0.983844,1.972973,5.3831,C
683,2476,0.35132117726028284,12.458897,16.6746,2459.3254,0.987438,1.972973,7.1976,C
683,2476,0.35132117726028284,12.775817,31.8756,2444.1244,0.988762,1.972973,6.7058,C
683,2476,0.35132117726028284,13.229563,15.5995,2460.4005,0.990418,1.972973,6.4807,C
683,2476,,13.776642,26.4969,2449.5031,0.992093,1.972973,6.394,C
683,2476,0.35132117726028284,13.890215,17.3027,2458.6973,0.992402,1.972973,2.8219,C
683,2476,0.35132117726028284,13.94091,17.5327,2458.4673,0.992537,1.972973,3.6143,C
683,2476,0.35132117726028284,15.598743,9.1643,2466.8357,0.995831,1.972973,4.774,C
683,2476,0.35132117726028284,16.161834,8.798,2467.202,0.99658,1.972973,3.1853,C
683,2476,0.35132117726028284,16.307273,4.9483,2471.0517,0.99675,1.972973,3.3194,C
683,2476,0.35132117726028284,16.705982,10.9286,2465.0714,0.997175,1.972973,3.6607,C
683,2476,0.35132117726028284,16.944334,4.6094,2471.3906,0.997402,1.972973,3.021,C
683,2476,0.35132117726028284,17.192792,4.7031,2471.2969,0.997619,1.972973,2.873,C
683,2476,0.35132117726028284,18.527601,2.5223,2473.4777,0.99851,1.972973,1.161,C
683,2476,0.35132117726028284,19.22934,4.6361,2471.3639,0.998836,1.972973,1.7095,C
683,2476,0.35132117726028284,19.317695,2.4508,2473.5492,0.998871,1.972973,1.9612,C
684,1796,0.08146922256924535,0.513248,1689.2846,106.7154,0.040952,8.508086,26.5683,E
684,1796,0.08146922256924535,1.236265,1631.8704,164.1296,0.095812,8.508086,28.0666,E
684,1796,0.08146922256924535,1.372737,1644.8491,151.1509,0.105809,8.508086,56.2182,E
684,1796,0.08146922256924535,2.59464,1543.9862,252.0138,0.190536,8.508086,56.1097,E
684,1796,0.08146922256924535,4.176192,1246.9359,549.0641,0.288394,8.508086,27.4193,E
684,1796,0.08146922256924535,4.81405,1206.2343,589.7657,0.324429,8.508086,34.7741,E
684,1796,0.08146922256924535,5.092495,1159.5564,636.4436,0.339582,8.508086,44.4925,E
